comments,date_string,datetime,engagement_score,favorites,name,party,retweets,stream_id,text,tweet_url,twitter_username,unix_time
212,7:33 AM - 1 May 2019,2019-05-01 07:33:00,268.778570605984,710,Cory Booker,Democrat,129,1123596212932947968,"One day isn't enough to honor workers around the country, but the best way we can lift them up is by fighting for fair wages, better contracts, health care benefits & just treatment. On #MayDay, let's all pay tribute to those who sacrificed so that we may have workers' rights.",https://twitter.com/CoryBooker/status/1123596212932947968,CoryBooker,1556721187
140,4:31 PM - 30 Apr 2019,2019-04-30 16:31:00,370.88819971198404,1227,Cory Booker,Democrat,297,1123369239694532614,"San Diego, Baltimore and now Charlotte. If we're not doing everything we can to stop dangerous people from buying guns, we're not doing nearly enough.",https://twitter.com/CoryBooker/status/1123369239694532614,CoryBooker,1556667072
179,3:00 PM - 30 Apr 2019,2019-04-30 15:00:00,500.21112550616016,1693,Cory Booker,Democrat,413,1123346316787093505,"Stripping asylum seekers of their right to due process is:
Racist
 Inhumane
Unconstitutional
Take your pick. Either way, it's wrong and we need to end it.",https://twitter.com/CoryBooker/status/1123346316787093505,CoryBooker,1556661607
284,1:47 PM - 30 Apr 2019,2019-04-30 13:47:00,1113.886746112391,4481,Cory Booker,Democrat,1086,1123328108306817026,I'm reintroducing the Dignity for Detained Immigrants Act because it's morally wrong to extend cruelty to asylum seekers instead of refuge. Indefinite detention is an inhumane system. And it must end now.,https://twitter.com/CoryBooker/status/1123328108306817026,CoryBooker,1556657266
68,4:33 PM - 29 Apr 2019,2019-04-29 16:33:00,597.9881057875939,4584,Cory Booker,Democrat,686,1123007499085467648,"This is heartbreaking. What John Singleton did for the film canon, what he represents for Black America and what he meant to young filmmakers who came after him can't be overstated. He's a genius and a trailblazer who we won't soon forget.",https://twitter.com/CoryBooker/status/1123007499085467648,CoryBooker,1556580826
39,1:00 PM - 29 Apr 2019,2019-04-29 13:00:00,73.52606785106762,196,Cory Booker,Democrat,52,1122953912955428864,Fue un placer hablar con @jdbalart y @PaulinaSodi. Gracias por la oportunidad!,https://twitter.com/CoryBooker/status/1122953912955428864,CoryBooker,1556568050
208,11:59 AM - 29 Apr 2019,2019-04-29 11:59:00,517.7557123444808,1585,Cory Booker,Democrat,421,1122938377840549888,We can't say we care about gun safety reform & then ignore cities where gun violence is shattering communities daily. Baltimore experienced a mass shooting yesterday & it deserves our attention. Gun violence is a national epidemic—our outrage can't be determined by zip codes.,https://twitter.com/CoryBooker/status/1122938377840549888,CoryBooker,1556564347
37,10:11 AM - 29 Apr 2019,2019-04-29 10:11:00,191.64797330816032,956,Cory Booker,Democrat,199,1122911352467673088,This is brilliant. Congratulations to @supermajority on its launch—the power of women is unmatched and we are all indebted to them for the progress made in this country. I cannot wait to see how you transform this nation!,https://twitter.com/CoryBooker/status/1122911352467673088,CoryBooker,1556557903
838,7:44 AM - 29 Apr 2019,2019-04-29 07:44:00,2999.312421535101,16286,Cory Booker,Democrat,1977,1122874394009796614,"I welcome any opportunity to talk about how faith guides me, but I cannot—in good conscience—attend an event put on by an organization that preaches bigotry and sows hate against the LGBTQ community. That's why I am declining an invitation to the Family Leader's July 12 summit.",https://twitter.com/CoryBooker/status/1122874394009796614,CoryBooker,1556549092
53,6:40 AM - 29 Apr 2019,2019-04-29 06:40:00,122.6924698921603,396,Cory Booker,Democrat,88,1122858259768066050,What greater civil right is there than access to clean air? Or clean water? Big thanks to South Carolina for hosting me last week as I rolled out the first planks of my environmental justice plan during the Justice For All tour. https://www.thestate.com/news/politics-government/article229713679.html …,https://twitter.com/CoryBooker/status/1122858259768066050,CoryBooker,1556545245
41,6:02 PM - 28 Apr 2019,2019-04-28 18:02:00,309.7697631419513,1888,Cory Booker,Democrat,384,1122667358374506496,Democracy does indeed die in the dark. Judge Damon Keith spent a lifetime bringing truth and justice to light to preserve our country. We won’t forget it. My thoughts are with his family during this difficult time.,https://twitter.com/CoryBooker/status/1122667358374506496,CoryBooker,1556499731
1570,4:27 PM - 28 Apr 2019,2019-04-28 16:27:00,6226.110870754102,27218,Cory Booker,Democrat,5648,1122643492822487040,This is what you call a lie.,https://twitter.com/CoryBooker/status/1122643492822487040,CoryBooker,1556494041
140,8:16 AM - 28 Apr 2019,2019-04-28 08:16:00,313.96698640023345,957,Cory Booker,Democrat,231,1122519870476836866,Ensuring people have access to affordable housing isn’t just a smart investment in our economy—it’s the right thing to do.,https://twitter.com/CoryBooker/status/1122519870476836866,CoryBooker,1556464567
21,7:30 PM - 27 Apr 2019,2019-04-27 19:30:00,60.96118645261443,348,Cory Booker,Democrat,31,1122327205730766848,Thank you David! Grateful for your friendship and your commitment to serving your community.,https://twitter.com/CoryBooker/status/1122327205730766848,CoryBooker,1556418632
32,7:29 PM - 27 Apr 2019,2019-04-27 19:29:00,131.2965331601238,813,Cory Booker,Democrat,87,1122326913115217920,There's something so special about towns like Hampton. Glad I got a chance to visit and speak with you all!,https://twitter.com/CoryBooker/status/1122326913115217920,CoryBooker,1556418562
221,5:43 PM - 27 Apr 2019,2019-04-27 17:43:00,792.7907026945055,3928,Cory Booker,Democrat,574,1122300385866190848,"Praying for comfort and healing for the Chabad of Poway congregation today, as we deal with yet another mass shooting at a house of worship, fueled by anti-Semitism. Gun safety reform needs to happen—now.",https://twitter.com/CoryBooker/status/1122300385866190848,CoryBooker,1556412237
14,10:47 AM - 27 Apr 2019,2019-04-27 10:47:00,57.09740194676568,277,Cory Booker,Democrat,48,1122195482032386054,"Laura, you are doing important work. Thank you for the birthday wishes!",https://twitter.com/CoryBooker/status/1122195482032386054,CoryBooker,1556387226
276,10:26 AM - 27 Apr 2019,2019-04-27 10:26:00,864.0816966643946,4880,Cory Booker,Democrat,479,1122190344148410368,"Clarendon County, South Carolina, thank you so much for the birthday song (and the vegan cupcakes). This is 50.",https://twitter.com/CoryBooker/status/1122190344148410368,CoryBooker,1556386001
109,6:01 AM - 27 Apr 2019,2019-04-27 06:01:00,254.09005424818,875,Cory Booker,Democrat,172,1122123593066995715,"Today’s the day! If you’re completing 50 minutes of community service to help me celebrate my 50th birthday, share your photos on social media and use #Cory2020—I want to see the impact you’re making in your community!",https://twitter.com/CoryBooker/status/1122123593066995715,CoryBooker,1556370087
51,5:59 PM - 26 Apr 2019,2019-04-26 17:59:00,178.83131742770806,1260,Cory Booker,Democrat,89,1121941953732665344,God only made so many perfect heads—gotta let them shine!,https://twitter.com/CoryBooker/status/1121941953732665344,CoryBooker,1556326781
129,5:19 PM - 26 Apr 2019,2019-04-26 17:19:00,463.5865973286222,2285,Cory Booker,Democrat,338,1121931774999789568,"Nothing humbles me more than sharing moments like this one. Lupe invited me into her home, shared her story, and blessed me with an escapulario for protection on the campaign trail.",https://twitter.com/CoryBooker/status/1121931774999789568,CoryBooker,1556324354
49,3:11 PM - 26 Apr 2019,2019-04-26 15:11:00,117.86698599848873,341,Cory Booker,Democrat,98,1121899507816570880,"When I was coming up, I remember how badly I wanted to give back to my community. Here's an option: my team is looking for (paid) fellows with a drive to build a better country. Today's the last day to apply - don't miss it!",https://twitter.com/CoryBooker/status/1121899507816570880,CoryBooker,1556316661
86,1:09 PM - 26 Apr 2019,2019-04-26 13:09:00,221.68692172371414,621,Cory Booker,Democrat,204,1121868843339657216,It's time to hold corporate polluters accountable for the damage they've done to our communities. That starts with ending Trump's rollback of anti-pollution enforcement and making these companies pay up.,https://twitter.com/CoryBooker/status/1121868843339657216,CoryBooker,1556309350
202,8:13 AM - 26 Apr 2019,2019-04-26 08:13:00,570.4957029799172,1911,Cory Booker,Democrat,481,1121794520775974913,"Agent Orange in the Passaic River. 
Lead in Flint's water.
Manganese dust in Chicago.

This is what happens when polluters go unchecked. As president, I'll strengthen the Environmental Protection Agency's power and hold those poisoning our communities accountable.",https://twitter.com/CoryBooker/status/1121794520775974913,CoryBooker,1556291630
34,7:31 AM - 26 Apr 2019,2019-04-26 07:31:00,67.13864510428793,207,Cory Booker,Democrat,43,1121783873325678592,The people of New Orleans deserve an infrastructure that won’t fail at a moment’s notice. My friend @LaToyaForNOLA is doing an incredible job leading here.,https://twitter.com/CoryBooker/status/1121783873325678592,CoryBooker,1556289091
24,4:17 PM - 25 Apr 2019,2019-04-25 16:17:00,74.74580611288076,290,Cory Booker,Democrat,60,1121553839604338688,Thank you to everyone in the @iowahousedems who stayed up all night fighting for working families and their right to a secure retirement. Grateful for your leadership!,https://twitter.com/CoryBooker/status/1121553839604338688,CoryBooker,1556234247
85,2:37 PM - 25 Apr 2019,2019-04-25 14:37:00,234.8917563966228,965,Cory Booker,Democrat,158,1121528596286382080,My 50th birthday is in two days & I’m inviting you to celebrate with me by committing to 50 minutes of community service with your friends this Saturday. All you have to do is sign up here to host an event (or find one near you). Hope you can join us: https://www.mobilize.us/corybooker/event/create/ …,https://twitter.com/CoryBooker/status/1121528596286382080,CoryBooker,1556228229
230,7:01 AM - 25 Apr 2019,2019-04-25 07:01:00,564.0995917551935,1790,Cory Booker,Democrat,436,1121413918746923009,Fact: Wages for the lowest-income workers in this country have barely risen in four decades but corporate profits are at an 80-plus year high. Something is wrong with that picture.,https://twitter.com/CoryBooker/status/1121413918746923009,CoryBooker,1556200887
162,7:39 PM - 24 Apr 2019,2019-04-24 19:39:00,331.33279174174567,972,Cory Booker,Democrat,231,1121242269535830018,"If you live in a community like mine, climate change isn’t just some future threat—it’s an urgent problem right now. #SheThePeople2020",https://twitter.com/CoryBooker/status/1121242269535830018,CoryBooker,1556159963
447,4:37 PM - 24 Apr 2019,2019-04-24 16:37:00,3298.4620911085444,17637,Cory Booker,Democrat,4552,1121196374840754176,This is a poll tax.,https://twitter.com/CoryBooker/status/1121196374840754176,CoryBooker,1556149021
99,3:57 PM - 24 Apr 2019,2019-04-24 15:57:00,176.58564379313222,540,Cory Booker,Democrat,103,1121186334306119685,"We all owe a debt to women of color for their leadership. Today at @_shethepeople, I was honored to hear their questions. As your president, I will make sure that inclusion isn't just a box-checking exercise—it will mean having your voice heard at all times in this country.",https://twitter.com/CoryBooker/status/1121186334306119685,CoryBooker,1556146627
27,3:20 PM - 24 Apr 2019,2019-04-24 15:20:00,154.41025988449442,903,Cory Booker,Democrat,151,1121177176823476232,"I can't stress how important and huge this win is, not just for Tampa, but for our country as we build a society reflective of all its peoples. Tampa, you did it. Congratulations again, @JaneCastor!",https://twitter.com/CoryBooker/status/1121177176823476232,CoryBooker,1556144444
37,11:02 AM - 24 Apr 2019,2019-04-24 11:02:00,100.52507150704947,289,Cory Booker,Democrat,95,1121112209759907840,Women of color have been on the front lines of movements & in front of the line at the voting booth. Honored to join @_shethepeople today to discuss the issues that matter most to them in this presidential election. Watch live:,https://twitter.com/CoryBooker/status/1121112209759907840,CoryBooker,1556128954
39,8:07 AM - 24 Apr 2019,2019-04-24 08:07:00,77.37969541303747,216,Cory Booker,Democrat,55,1121068027703853056,I support @Culinary226 and @CircusReno workers in their fight for a fair contract. It goes without saying that all workers deserve fair wages and it's shameful that this has to be repeated.,https://twitter.com/CoryBooker/status/1121068027703853056,CoryBooker,1556118420
